HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.USDA,Answer.DOC,Answer.DOD,Answer.ED,Answer.DOE,Answer.HHS,Answer.DHS,Answer.DOJ,Answer.VA,Answer.TREAS,Answer.percentAreGiven,Answer.percentShouldBeGiven,Answer.percentToCovidRelief,Answer.question-type.Equally,Answer.question-type.Proportionate_to_population,Answer.question-type.Proportionate_to_spending,Approve,Reject
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3NVC2EB65YRRPYQ593L7VEC6SDZY3A,A25W2ZE5KKPKL8,Approved,Tue Apr 27 08:11:56 PDT 2021,Tue Apr 27 08:16:28 PDT 2021,Fri May 07 08:16:28 PDT 2021,Wed May 05 19:40:25 PDT 2021,,,272,100% (1/1),100% (1/1),100% (1/1),2,3,5,4,6,1,7,8,9,10,43,31,56,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3NVC2EB65YRRPYQ593L7VEC6SVDY3O,ABJDUYQXE1GZB,Approved,Sun May 02 06:54:42 PDT 2021,Sun May 02 06:56:39 PDT 2021,Wed May 12 06:56:39 PDT 2021,Wed May 05 19:40:25 PDT 2021,,,117,100% (1/1),100% (1/1),100% (1/1),3,2,10,1,4,5,8,7,6,9,73,9,49,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3NXNZ5RS1IPUPGJK33WH9EVVOD297H,A2QU9VGXXBR4S0,Approved,Wed Apr 28 21:29:51 PDT 2021,Wed Apr 28 21:33:20 PDT 2021,Sat May 08 21:33:20 PDT 2021,Wed May 05 19:40:25 PDT 2021,,,209,100% (1/1),100% (1/1),100% (1/1),7,8,9,2,10,1,3,5,4,6,40,20,15,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3OONKJ5DKKBKYFQGI9RFB6CG2CIBO6,A2LFM01A16YPKG,Approved,Sun May 02 03:15:24 PDT 2021,Sun May 02 03:18:31 PDT 2021,Wed May 12 03:18:31 PDT 2021,Wed May 05 19:40:25 PDT 2021,,,187,100% (1/1),100% (1/1),100% (1/1),5,8,9,7,4,1,2,10,6,7,37,13,25,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3OONKJ5DKKBKYFQGI9RFB6CG2EQOBV,A2RI50KB7RANN6,Approved,Sun May 02 13:39:28 PDT 2021,Sun May 02 13:43:04 PDT 2021,Wed May 12 13:43:04 PDT 2021,Wed May 05 19:40:25 PDT 2021,,,216,100% (1/1),100% (1/1),100% (1/1),9,6,5,4,10,3,2,1,8,7,88,35,65,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3P4RDNWNDDYGKCDP86RRPXZ7X97IJJ,A2SCR4FKMKRP78,Approved,Fri Apr 23 00:09:10 PDT 2021,Fri Apr 23 00:10:17 PDT 2021,Mon May 03 00:10:17 PDT 2021,Mon May 03 00:10:35 PDT 2021,,,67,100% (1/1),100% (1/1),100% (1/1),6,5,4,6,8,2,1,1,3,5,49,50,52,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3P4RDNWNDDYGKCDP86RRPXZ7XJMIJI,A2GE2Z3GVODLOC,Approved,Sun Apr 25 15:35:18 PDT 2021,Sun Apr 25 15:37:49 PDT 2021,Wed May 05 15:37:49 PDT 2021,Wed May 05 15:38:33 PDT 2021,,,151,100% (1/1),100% (1/1),100% (1/1),10,5,10,2,9,1,4,9,2,9,87,21,51,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3PMBY0YE2FV01XEGUK4SP0N9OXQC9R,A2BNQ8VAMP3ZYO,Approved,Thu Apr 22 14:42:46 PDT 2021,Thu Apr 22 15:13:34 PDT 2021,Sun May 02 15:13:34 PDT 2021,Sun May 02 15:14:23 PDT 2021,,,1848,100% (2/2),100% (2/2),100% (1/1),5,7,4,8,9,6,2,2,7,5,88,44,47,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3PWWM24LH0QNPA34SZ98DRJCS3J28D,A2THPUS5RA1DZP,Approved,Fri Apr 23 05:20:47 PDT 2021,Fri Apr 23 05:22:19 PDT 2021,Mon May 03 05:22:19 PDT 2021,Mon May 03 05:22:37 PDT 2021,,,92,100% (1/1),100% (1/1),100% (1/1),10,10,10,10,10,10,10,10,10,10,74,79,83,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3Q8GYXHFEXUH0AC4RURBDKI721G5C2,A2TKFZQRNAZS1L,Approved,Thu Apr 22 11:30:36 PDT 2021,Thu Apr 22 11:32:52 PDT 2021,Sun May 02 11:32:52 PDT 2021,Sun May 02 11:33:21 PDT 2021,,,136,100% (1/1),100% (1/1),100% (1/1),7,8,9,3,4,1,10,5,2,6,87,39,36,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3QUO65DNQ2GZUEZMI08AGW44QZQOU4,AI3HTY4OYR21E,Approved,Fri Apr 23 03:55:05 PDT 2021,Fri Apr 23 03:56:19 PDT 2021,Mon May 03 03:56:19 PDT 2021,Mon May 03 03:56:34 PDT 2021,,,74,100% (1/1),100% (1/1),100% (1/1),10,9,5,2,6,8,7,4,10,2,1,68,52,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3R08VXYT7KN51CWSWE69NY36LO3W7T,A3FAQHVPI8OUP0,Approved,Thu Apr 22 18:02:04 PDT 2021,Thu Apr 22 18:04:33 PDT 2021,Sun May 02 18:04:33 PDT 2021,Sun May 02 18:05:31 PDT 2021,,,149,100% (1/1),100% (1/1),100% (1/1),1,1,10,1,1,2,2,3,3,2,45,2,30,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3R0T90IZ104FG71O8QA2HH9WT9VCGR,A3A6S8QVK60XFV,Approved,Fri Apr 30 15:08:47 PDT 2021,Fri Apr 30 15:10:26 PDT 2021,Mon May 10 15:10:26 PDT 2021,Wed May 05 19:40:25 PDT 2021,,,99,100% (1/1),100% (1/1),100% (1/1),5,3,10,2,1,6,4,7,8,9,1,10,2,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3R2PKQ87N406LKJAB34J5PRO217IMP,A3JWX3ZVIE2C4O,Approved,Sat May 01 10:35:56 PDT 2021,Sat May 01 10:38:50 PDT 2021,Tue May 11 10:38:50 PDT 2021,Wed May 05 19:40:25 PDT 2021,,,174,100% (1/1),100% (1/1),100% (1/1),4,3,5,6,7,9,8,6,7,4,35,39,32,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3R2PKQ87N406LKJAB34J5PRO22QIMA,A3H8A6SSZH6MQQ,Approved,Sat May 01 15:10:52 PDT 2021,Sat May 01 15:12:51 PDT 2021,Tue May 11 15:12:51 PDT 2021,Wed May 05 19:40:25 PDT 2021,,,119,100% (1/1),100% (1/1),100% (1/1),3,8,4,5,10,1,2,6,7,9,88,39,56,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3R5F3LQFVACGGDTWON7IXOJJSEDOZV,A37OW71AEYVEDM,Approved,Thu Apr 22 12:08:13 PDT 2021,Thu Apr 22 12:11:17 PDT 2021,Sun May 02 12:11:17 PDT 2021,Sun May 02 12:11:22 PDT 2021,,,184,100% (1/1),100% (1/1),100% (1/1),0,0,35,0,0,0,0,15,25,25,50,2,7,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3R6P78PK7S3W2O3ZUC5S6R90G4ATGN,A2S19LCE8VGY0U,Approved,Sat Apr 24 03:07:42 PDT 2021,Sat Apr 24 03:10:43 PDT 2021,Tue May 04 03:10:43 PDT 2021,Tue May 04 03:10:49 PDT 2021,,,181,100% (1/1),100% (1/1),100% (1/1),5,4,5,4,5,5,4,5,5,5,35,71,71,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3RKNTXVS3UQBBCB6TBCA2XM522R4AL,AIK048AKW8LJ6,Approved,Thu Apr 22 14:40:42 PDT 2021,Thu Apr 22 14:42:36 PDT 2021,Sun May 02 14:42:36 PDT 2021,Sun May 02 14:43:23 PDT 2021,,,114,100% (1/1),100% (1/1),100% (1/1),5,6,2,1,10,2,8,7,4,9,64,50,70,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3S96KQ6I9UWTQ4T8SM4K0663345DTS,AU2DYF22C9GTV,Approved,Thu Apr 22 14:39:03 PDT 2021,Thu Apr 22 14:40:19 PDT 2021,Sun May 02 14:40:19 PDT 2021,Sun May 02 14:40:23 PDT 2021,,,76,100% (1/1),100% (1/1),100% (1/1),2,3,4,1,5,6,7,8,10,9,40,86,38,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3SB4CE2TJ3N29EZGDMEFZ8J3W01AXI,A3QLCGZ2QLXAYU,Approved,Sun May 02 19:51:32 PDT 2021,Sun May 02 19:54:20 PDT 2021,Wed May 12 19:54:20 PDT 2021,Wed May 05 19:40:26 PDT 2021,,,168,100% (1/1),100% (1/1),100% (1/1),5,8,9,1,6,4,3,7,2,10,60,15,75,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3SITXWYCN317SO48J0EBUJ39DHSXB3,A2BD4ZUX5SIRNW,Approved,Thu Apr 22 22:43:28 PDT 2021,Thu Apr 22 22:47:12 PDT 2021,Sun May 02 22:47:12 PDT 2021,Sun May 02 22:47:33 PDT 2021,,,224,100% (1/1),100% (1/1),100% (1/1),8,7,8,10,9,7,9,7,8,9,63,72,75,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3SKEMFQBZBXI6Q7UH5FCDN569CN8K5,A2OV39ZTGZXRNQ,Approved,Sun Apr 25 17:00:12 PDT 2021,Sun Apr 25 17:02:04 PDT 2021,Wed May 05 17:02:04 PDT 2021,Wed May 05 17:02:33 PDT 2021,,,112,100% (1/1),100% (1/1),100% (1/1),4,5,10,6,7,1,8,9,3,2,30,10,40,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3SKEMFQBZBXI6Q7UH5FCDN56ASY8KD,A19JTHOXGO1TE6,Approved,Thu Apr 29 04:06:51 PDT 2021,Thu Apr 29 04:09:21 PDT 2021,Sun May 09 04:09:21 PDT 2021,Wed May 05 19:40:26 PDT 2021,,,150,100% (1/1),100% (1/1),100% (1/1),2,3,2,1,3,2,4,3,1,2,64,83,77,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3SNLUL3WOCFROTWP58SIOF0AWEEULR,A31IOAEFF0W6ZJ,Approved,Tue Apr 27 19:07:19 PDT 2021,Tue Apr 27 19:08:45 PDT 2021,Fri May 07 19:08:45 PDT 2021,Wed May 05 19:40:26 PDT 2021,,,86,100% (1/1),100% (1/1),100% (1/1),7,3,6,6,6,3,4,4,6,4,41,50,61,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3TE3O857380T7FI0R8F848EHI06R2N,A3EMMZZSXREI60,Approved,Sat Apr 24 02:29:54 PDT 2021,Sat Apr 24 02:31:41 PDT 2021,Tue May 04 02:31:41 PDT 2021,Tue May 04 02:31:49 PDT 2021,,,107,100% (1/1),100% (1/1),100% (1/1),8,7,5,9,8,6,3,7,9,4,69,86,48,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3TE3O857380T7FI0R8F848EHI0NR24,A141B3S3ZLY8DI,Approved,Sat Apr 24 07:04:38 PDT 2021,Sat Apr 24 07:06:14 PDT 2021,Tue May 04 07:06:14 PDT 2021,Tue May 04 07:06:55 PDT 2021,,,96,100% (1/1),100% (1/1),100% (1/1),1,4,7,10,8,9,6,5,3,2,52,25,35,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3TMSXRD2XESRQQHQ7YP0MOCTI18W1Z,AYGL00S1I5WEN,Approved,Thu Apr 22 13:14:01 PDT 2021,Thu Apr 22 13:16:05 PDT 2021,Sun May 02 13:16:05 PDT 2021,Sun May 02 13:16:21 PDT 2021,,,124,100% (1/1),100% (1/1),100% (1/1),10,9,5,7,8,6,1,2,4,3,40,25,10,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3TPWUS5F8HTBDTRONVEK3KVKMYNWCD,ADP1QUGXHGJRS,Approved,Thu Apr 22 11:54:13 PDT 2021,Thu Apr 22 12:17:42 PDT 2021,Sun May 02 12:17:42 PDT 2021,Sun May 02 12:18:21 PDT 2021,,,1409,100% (1/1),100% (1/1),100% (1/1),3,8,10,4,5,1,9,7,6,5,31,11,55,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3TXD01ZLDC9VQLP4ZGT12YYZ94NU4P,AJ9IY4IHOGB8,Approved,Thu Apr 22 11:14:36 PDT 2021,Thu Apr 22 11:20:45 PDT 2021,Sun May 02 11:20:45 PDT 2021,Sun May 02 11:21:21 PDT 2021,,,369,100% (1/1),100% (1/1),100% (1/1),7,6,5,8,7,8,7,5,8,7,74,44,68,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3TXMY6UCAMG6TWV2BMFEBVDY0F2CQN,A2LV5432PV1S39,Approved,Wed May 05 06:11:17 PDT 2021,Wed May 05 06:41:46 PDT 2021,Sat May 15 06:41:46 PDT 2021,Wed May 05 19:40:26 PDT 2021,,,1829,100% (1/1),100% (1/1),100% (1/1),4,1,8,5,3,2,9,10,6,7,67,24,62,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3UXUOQ9OKMP8UZTPV9AH596FTE27AD,A14LOP8ZJASOW3,Approved,Sat Apr 24 16:52:14 PDT 2021,Sat Apr 24 16:53:33 PDT 2021,Tue May 04 16:53:33 PDT 2021,Tue May 04 16:54:09 PDT 2021,,,79,100% (1/1),100% (1/1),100% (1/1),1,7,5,8,6,10,9,2,3,4,64,32,33,FALSE,FALSE,TRUE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3V5Q80FXI5J1ODXYGIECMAB1CT432N,A5L4XQO58YJ21,Approved,Mon Apr 26 09:20:37 PDT 2021,Mon Apr 26 09:22:19 PDT 2021,Thu May 06 09:22:19 PDT 2021,Wed May 05 19:40:26 PDT 2021,,,102,100% (1/1),100% (1/1),100% (1/1),4,3,5,2,6,1,9,10,8,7,60,40,70,FALSE,TRUE,FALSE,,
